Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_hg,Najwyzszy_hg,Najnizszy_hg,Zamkniecie_hg,Wolumen_hg,LOP,Otwarcie_btcusd_d,Najwyzszy_btcusd_d,Najnizszy_btcusd_d,Zamkniecie_btcusd_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_ndq_d,Najwyzszy_ndq_d,Najnizszy_ndq_d,Zamkniecie_ndq_d,Wolumen_ndq_d,Otwarcie_gbpeur_d,Najwyzszy_gbpeur_d,Najnizszy_gbpeur_d,Zamkniecie_gbpeur_d,Otwarcie_jpypln_d,Najwyzszy_jpypln_d,Najnizszy_jpypln_d,Zamkniecie_jpypln_d,Otwarcie_usdpln_d,Najwyzszy_usdpln_d,Najnizszy_usdpln_d,Zamkniecie_usdpln_d,Otwarcie_chfpln_d,Najwyzszy_chfpln_d,Najnizszy_chfpln_d,Zamkniecie_chfpln_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_spx_d,Najwyzszy_spx_d,Najnizszy_spx_d,Zamkniecie_spx_d,Wolumen_spx_d,Otwarcie_mwig40_d,Najwyzszy_mwig40_d,Najnizszy_mwig40_d,Zamkniecie_mwig40_d,Wolumen_mwig40_d,Otwarcie_gbppln_d,Najwyzszy_gbppln_d,Najnizszy_gbppln_d,Zamkniecie_gbppln_d,Otwarcie_ftse250_d,Najwyzszy_ftse250_d,Najnizszy_ftse250_d,Zamkniecie_ftse250_d,Wolumen_ftse250_d,Otwarcie_eurpln_d,Najwyzszy_eurpln_d,Najnizszy_eurpln_d,Zamkniecie_eurpln_d,Otwarcie_dax_d,Najwyzszy_dax_d,Najnizszy_dax_d,Zamkniecie_dax_d,Wolumen_dax_d
2010-11-09,261.65,264.8,261.4,264.69,4754,396.2,404.2,392.33,396.85,64840.0,164045.0,0.243,0.323,0.199,0.21,12246.7,12246.7,12171.87,12233.41,15625487,2587.08,2592.94,2552.93,2562.98,2006354100,1.1599,1.1642,1.1568,1.1609,3.5078,3.5292,3.4573,3.4621,2.8369,2.8519,2.7938,2.8096,2.9336,2.957,2.9065,2.9162,47299.69,47738.65,47186.28,47738.65,81471485.0,1223.59,1226.84,1208.94,1213.4,2693355556,2794.94,2804.38,2783.73,2795.89,26297915,4.572,4.5892,4.4999,4.5069,11047.7,11124.02,11047.7,11106.88,382511072.0,3.9336,3.9429,3.887,3.8914,6742.05,6810.86,6736.63,6787.81,109749653.0
2010-11-10,264.43,264.52,262.15,262.15,657,398.2,401.55,393.85,398.48,54669.0,161732.0,0.21,0.24,0.21,0.24,12276.55,12277.23,12208.49,12236.75,12453556,2564.31,2578.78,2545.47,2578.78,1859004900,1.1608,1.173,1.1576,1.1697,3.4586,3.4677,3.4118,3.431,2.8299,2.853,2.8121,2.8335,2.9172,2.9379,2.8917,2.9079,47651.21,47683.85,47279.45,47287.61,107263475.0,1213.14,1218.75,1204.33,1218.71,2534055556,2806.37,2809.88,2795.87,2802.62,43489231,4.5278,4.5728,4.5057,4.5577,11106.97,11109.59,10977.26,10994.52,361089440.0,3.9006,3.9012,3.8743,3.8922,6759.59,6783.69,6684.22,6719.84,132576761.0
2010-11-12,258.2,261.97,256.89,261.97,1115,402.85,404.58,387.65,389.35,63207.0,159684.0,0.2231,0.29,0.223,0.2682,12183.22,12205.14,12127.22,12205.14,7325130,2540.47,2552.24,2506.4,2518.21,2038364700,1.1799,1.1834,1.1682,1.1769,3.5082,3.5562,3.4621,3.4942,2.8847,2.9104,2.8494,2.8852,2.9535,2.9854,2.9252,2.9465,46684.82,47493.93,46630.01,47493.93,78792701.0,1209.07,1210.5,1194.08,1199.21,2340900000,2778.35,2816.34,2766.53,2816.34,23041081,4.6318,4.6693,4.58,4.652,10899.19,10899.19,10774.62,10866.49,298800256.0,3.9296,3.9576,3.9198,3.9421,6650.92,6758.59,6617.97,6734.61,117494916.0
2010-11-15,262.39,263.01,261.24,261.97,431,388.5,395.18,384.73,390.3,55566.0,159291.0,0.27904,0.2828,0.2682,0.2682,12219.07,12221.63,12155.37,12184.53,10111804,2529.02,2534.56,2512.35,2513.82,1722555300,1.1785,1.1829,1.1745,1.182,3.4713,3.5048,3.4653,3.4799,2.8786,2.9019,2.8736,2.8809,2.9268,2.9513,2.9229,2.9302,47455.78,47455.78,47188.93,47189.03,175671726.0,1200.44,1207.43,1197.15,1197.75,1946316667,2821.81,2821.81,2800.31,2800.31,44195427,4.6347,4.663,4.6241,4.6272,10866.61,10928.98,10847.45,10923.2,253994512.0,3.9363,3.9581,3.9202,3.9207,6705.13,6812.96,6679.69,6790.17,95231841.0
2010-11-16,260.66,260.66,256.79,256.79,1017,390.78,392.48,368.63,372.23,75225.0,152332.0,0.2682,0.275,0.223,0.223,12134.95,12134.95,11968.02,11990.53,15335438,2494.21,2503.29,2459.79,2469.84,2077703700,1.1818,1.1828,1.1729,1.1779,3.4801,3.5311,3.4672,3.5224,2.8911,2.9477,2.8806,2.9397,2.934,2.958,2.928,2.952,47123.13,47123.13,46326.19,46566.94,109705649.0,1194.79,1194.79,1173.0,1178.34,2842433333,2803.85,2803.85,2753.79,2768.29,36444846,4.6384,4.6722,4.6139,4.6632,10923.23,10923.23,10717.73,10717.73,349816416.0,3.9287,3.9678,3.9217,3.9635,6751.13,6772.01,6663.15,6663.24,131974986.0
2010-11-17,256.51,258.35,255.72,257.03,1004,372.65,376.18,360.85,372.03,74010.0,149748.0,0.223,0.29,0.2116,0.2299,11924.91,11924.91,11807.64,11854.61,9189661,2471.27,2486.16,2467.19,2476.01,1689121800,1.1777,1.1799,1.1746,1.1758,3.5179,3.5285,3.4998,3.5076,2.9341,2.9454,2.9153,2.9188,2.9459,2.9601,2.933,2.9472,46238.91,46497.91,46179.95,46363.5,187689119.0,1178.33,1183.56,1175.82,1178.59,2169322222,2738.52,2752.01,2726.19,2736.42,30173257,4.6588,4.6745,4.6393,4.6411,10717.76,10721.77,10654.09,10713.23,295893952.0,3.9607,3.9663,3.9455,3.9491,6658.99,6705.19,6653.57,6700.07,85428279.0
2010-11-18,260.1,260.1,258.2,258.2,433,372.98,384.83,371.73,384.83,53909.0,150781.0,0.2299,0.283,0.2221,0.2678,11898.14,11921.76,11850.07,11892.71,10642315,2504.41,2526.83,2502.5,2514.4,1903393800,1.1758,1.1782,1.1693,1.1762,3.4922,3.4985,3.4489,3.4579,2.9064,2.9102,2.8758,2.8909,2.9411,2.9445,2.8959,2.8973,46671.34,46742.41,46347.08,46493.45,85588101.0,1183.75,1200.29,1183.75,1196.69,2604033333,2751.99,2759.26,2736.26,2743.38,38265751,4.6273,4.6409,4.5917,4.6343,10713.26,10847.18,10713.26,10844.42,274933056.0,3.9489,3.9531,3.926,3.938,6765.7,6835.54,6754.4,6832.11,99615627.0
2010-11-19,259.24,259.24,254.34,254.43,822,385.25,387.58,378.58,383.2,48068.0,150659.0,0.2678,0.28,0.2678,0.28,11944.66,11948.0,11769.18,11808.37,11307378,2510.79,2520.94,2499.92,2518.12,1710893100,1.1762,1.1771,1.1669,1.1687,3.4472,3.462,3.4407,3.4535,2.8727,2.8901,2.8646,2.8845,2.8954,2.9097,2.8786,2.8895,46653.37,46659.97,45740.17,46005.8,200598918.0,1196.12,1199.97,1189.44,1199.73,2041883333,2754.96,2759.36,2711.15,2726.32,33831195,4.6163,4.6225,4.5886,4.6042,10844.35,10857.5,10782.14,10827.11,283436032.0,3.9298,3.9417,3.9249,3.9368,6841.37,6854.09,6794.43,6843.55,107514834.0
2010-11-22,255.42,256.32,253.96,254.9,813,384.48,387.45,373.38,377.85,55637.0,152087.0,0.27675,0.2879,0.269,0.2879,11832.26,11850.81,11785.4,11848.65,9891765,2509.39,2532.02,2501.3,2532.02,1721030100,1.165,1.1732,1.1633,1.171,3.4289,3.4894,3.4137,3.4884,2.8616,2.9107,2.8478,2.9099,2.8817,2.9373,2.8757,2.9364,46090.89,46164.16,45809.5,45902.25,84407138.0,1198.07,1198.94,1184.58,1197.84,2049722222,2733.52,2739.06,2720.72,2726.86,25298603,4.5815,4.6293,4.5736,4.627,10826.98,10904.97,10792.98,10796.55,257962640.0,3.9324,3.9539,3.9148,3.9526,6892.02,6901.93,6805.97,6822.05,96805163.0
2010-11-23,251.14,254.72,251.14,253.32,768,377.3,378.58,366.28,370.05,59069.0,146054.0,0.2879,0.2879,0.276,0.28295,11809.99,11810.06,11673.36,11712.32,10541826,2504.21,2510.09,2483.19,2494.95,1759801800,1.171,1.1841,1.1707,1.1798,3.486,3.595,3.4688,3.5782,2.916,2.9779,2.8985,2.9643,2.9501,2.9926,2.9294,2.9811,45785.71,45829.15,45472.74,45730.96,95095528.0,1192.51,1192.51,1176.91,1180.73,2296150000,2723.49,2723.75,2689.58,2723.12,28893396,4.6426,4.7074,4.6152,4.6859,10796.55,10796.55,10619.29,10619.29,282147104.0,3.9539,3.9838,3.9403,3.9699,6791.75,6827.83,6705.0,6705.0,115849941.0
2010-11-24,254.74,255.81,254.34,255.8,704,370.13,378.33,370.13,377.2,52465.0,147544.0,0.28295,0.28299,0.2761,0.28299,11711.97,11719.56,11667.4,11719.56,6986937,2519.89,2545.41,2519.89,2543.12,1520215200,1.18,1.1865,1.1766,1.1832,3.5641,3.6066,3.5379,3.5469,2.9627,2.9942,2.9463,2.9579,2.9766,3.0048,2.9644,2.9789,45844.04,45982.37,45572.59,45970.99,85213501.0,1183.7,1198.62,1183.7,1198.35,1880138889,2717.11,2717.11,2696.69,2707.57,41306674,4.6834,4.7192,4.6516,4.6691,10619.27,10740.33,10602.94,10731.1,296167136.0,3.9656,3.9794,3.9517,3.9539,6740.61,6833.7,6701.98,6823.8,118626141.0
2010-11-26,254.79,255.17,250.67,253.66,4715,379.5,379.5,370.58,374.8,42884.0,148593.0,0.28,0.289,0.27612,0.2844,11751.89,11765.24,11644.63,11697.18,9877985,2525.91,2541.49,2522.4,2534.56,580301400,1.181,1.1875,1.1764,1.1776,3.5828,3.6579,3.5795,3.6228,3.0073,3.0653,3.0039,3.0437,3.0001,3.0559,2.9973,3.0364,45815.63,45924.96,45215.55,45641.9,67406748.0,1194.16,1194.16,1186.93,1189.4,896566667,2707.64,2714.75,2669.66,2682.85,21486886,4.7203,4.8047,4.7172,4.7521,10835.09,10835.29,10744.03,10809.43,227191120.0,3.9916,4.0474,3.9903,4.0303,6842.39,6871.71,6778.6,6848.98,101948645.0
2010-11-29,254.53,254.53,249.63,251.32,7483,375.4,380.5,370.93,376.7,51619.0,146498.0,0.27,0.279,0.2151,0.2299,11695.4,11697.07,11591.21,11641.03,7404228,2522.24,2531.03,2496.83,2525.22,1565431800,1.1753,1.1891,1.1741,1.1868,3.6146,3.7194,3.6,3.7165,3.0379,3.1368,3.0218,3.1331,3.036,3.133,3.0236,3.1278,45660.92,45670.72,45167.16,45284.42,49789458.0,1189.08,1190.34,1173.64,1187.76,2040805556,2690.36,2692.6,2664.58,2672.13,10506762,4.7445,4.8784,4.7211,4.8726,10835.09,10866.58,10692.49,10709.86,239899376.0,4.0232,4.1063,4.0145,4.1041,6867.77,6907.61,6697.97,6697.97,123908810.0
2010-11-30,252.36,254.44,252.36,252.7,9306,376.45,383.18,371.73,380.13,50829.0,148249.0,0.2299,0.2299,0.204,0.2082,11643.91,11730.92,11620.23,11730.92,6379254,2497.12,2510.71,2488.61,2498.23,2155256400,1.1865,1.1991,1.1836,1.1985,3.7072,3.7479,3.6882,3.6887,3.1167,3.139,3.0818,3.0841,3.1198,3.1418,3.0786,3.08,45382.43,45743.78,45343.78,45361.07,109073572.0,1182.96,1187.4,1174.14,1180.55,2380388889,2675.46,2694.96,2675.46,2693.65,27662276,4.8456,4.8686,4.7983,4.8054,10738.66,10738.66,10607.75,10607.75,318046816.0,4.0864,4.0952,4.0179,4.0205,6732.59,6763.52,6655.94,6688.49,132333683.0
2010-12-01,254.28,257.36,253.91,256.9,11204,379.7,394.93,378.65,394.83,38163.0,151413.0,0.2082,0.2299,0.2082,0.2275,11727.33,11788.24,11722.46,11788.24,7734809,2535.19,2558.29,2535.19,2549.43,1962244200,1.1983,1.2,1.185,1.1894,3.6965,3.6994,3.6153,3.6175,3.0847,3.0882,3.039,3.0461,3.0753,3.0776,3.0341,3.0367,45717.32,46184.21,45664.91,46145.34,62730104.0,1186.6,1207.61,1186.6,1206.07,2526727778,2704.46,2725.81,2694.18,2724.62,16787919,4.8041,4.8102,4.7454,4.7521,10607.74,10809.33,10607.74,10809.33,311207744.0,4.0197,4.0266,3.9976,4.0001,6748.36,6868.81,6736.69,6866.63,121565407.0
2010-12-02,258.68,260.18,258.01,258.85,3996,394.13,399.3,392.78,397.08,35702.0,153482.0,0.2275,0.2553,0.218,0.255,11832.0,11877.05,11778.31,11811.01,13174839,2553.68,2580.59,2551.82,2579.35,1895460900,1.1895,1.1919,1.1776,1.1798,3.6102,3.6602,3.5918,3.6087,3.0364,3.0822,3.0095,3.0211,3.028,3.0799,3.0213,3.046,46385.99,46761.02,46384.88,46481.15,85443814.0,1206.81,1221.89,1206.81,1221.53,2761555556,2740.14,2764.31,2740.14,2762.76,19334818,4.7451,4.7816,4.6943,4.7102,10809.25,11076.8,10809.25,11076.8,335737088.0,3.9884,4.0272,3.9803,3.9877,6895.77,6958.69,6840.65,6957.61,130561578.0
2010-12-03,259.15,261.22,258.85,260.09,12401,396.63,401.23,394.28,401.03,30437.0,154530.0,0.255,0.2552,0.243,0.25105,11853.3,11855.64,11758.65,11802.49,6675665,2569.02,2593.68,2567.88,2591.46,1683672000,1.1798,1.1839,1.1728,1.1761,3.6079,3.639,3.5934,3.5994,3.0145,3.0275,2.9708,2.9776,3.036,3.0606,3.0302,3.0495,46676.64,46868.43,46516.72,46868.43,49173830.0,1219.93,1225.57,1216.82,1224.71,2075433333,2771.86,2775.57,2751.52,2775.57,13958954,4.7072,4.7371,4.6744,4.6862,11076.75,11107.48,11012.66,11082.17,271197568.0,3.9859,4.0041,3.9774,3.9818,6947.31,6977.91,6914.5,6947.72,103221876.0
2010-12-06,261.53,261.78,259.9,261.78,4444,401.5,402.43,397.08,400.35,27995.0,155555.0,0.19,0.225,0.1841,0.204,11831.68,11899.84,11810.97,11899.84,5594380,2591.28,2599.19,2584.09,2594.92,1503837900,1.176,1.1829,1.1748,1.1809,3.5978,3.6669,3.5848,3.6439,2.983,3.0359,2.9704,3.0126,3.0569,3.081,3.05,3.0669,46969.17,47348.16,46720.16,47348.16,46820853.0,1223.87,1225.8,1220.67,1223.12,1959650000,2784.15,2785.03,2760.26,2785.03,12490541,4.6947,4.7555,4.6778,4.7294,11082.06,11157.07,11081.93,11151.35,267343856.0,3.9805,4.0267,3.9742,4.0051,6970.24,6971.95,6926.57,6954.38,84507173.0
2010-12-07,263.76,267.25,263.39,265.76,6625,399.33,412.7,397.68,400.48,50414.0,157675.0,0.204,0.2477,0.1701,0.233,11915.36,11925.52,11860.49,11920.61,18046992,2623.15,2623.6,2597.45,2598.49,1772849700,1.1807,1.1889,1.1789,1.1878,3.6383,3.6446,3.6102,3.6299,3.0048,3.0241,2.9888,3.022,3.0606,3.0773,3.0581,3.0698,47325.7,47669.49,47296.34,47516.57,79205315.0,1227.25,1235.05,1223.25,1223.75,3872572222,2785.31,2790.71,2763.34,2775.1,19919496,4.7282,4.7764,4.7256,4.7651,11151.21,11310.19,11151.21,11299.44,396708160.0,4.0037,4.026,4.0024,4.0197,6987.88,7042.67,6962.1,7001.91,112763614.0
2010-12-08,265.03,265.46,263.63,264.42,5689,399.88,411.38,397.48,410.83,49602.0,160627.0,0.233,0.24,0.22,0.2388,11940.94,11941.97,11863.27,11941.17,8912934,2604.57,2612.37,2592.89,2609.16,1640017800,1.1876,1.1956,1.1864,1.1919,3.6403,3.6662,3.6166,3.6218,3.0555,3.079,3.0407,3.0511,3.0849,3.1127,3.0819,3.0845,47324.59,47554.07,47243.0,47554.07,58159258.0,1225.02,1228.93,1219.5,1228.28,2559772222,2772.09,2786.13,2761.92,2786.13,16234575,4.7944,4.858,4.792,4.8117,11299.61,11299.61,11215.16,11218.69,308501536.0,4.0374,4.0636,4.0301,4.0353,6976.19,7013.53,6956.67,6975.87,89053118.0
2010-12-09,266.69,267.16,264.25,267.16,8544,410.78,415.0,405.2,406.13,39275.0,161389.0,0.2388,0.2388,0.1701,0.2,11968.85,11978.74,11904.63,11954.15,9320055,2623.15,2624.84,2606.24,2616.67,1790231400,1.1919,1.196,1.1881,1.1915,3.6095,3.6506,3.6008,3.6437,3.0272,3.0652,3.0194,3.0512,3.0766,3.1101,3.0719,3.1048,47617.08,47770.43,47369.39,47465.15,80859907.0,1230.14,1234.71,1226.85,1233.0,2512505556,2783.57,2789.57,2775.41,2784.64,16154473,4.7906,4.8258,4.7776,4.8088,11218.65,11301.54,11218.5,11263.38,380218688.0,4.0234,4.0383,4.019,4.0328,7017.99,7021.31,6947.9,6964.16,141055019.0
2010-12-10,265.93,265.93,264.78,265.65,2034,405.88,413.83,405.88,411.5,31481.0,162080.0,0.2,0.204,0.18251,0.204,11956.83,11956.83,11897.55,11938.56,30727030,2623.28,2639.41,2615.43,2637.54,1615158900,1.1916,1.1966,1.1901,1.1947,3.6286,3.6584,3.6234,3.63,3.0364,3.0612,3.0314,3.0468,3.0921,3.1135,3.0896,3.1073,47517.21,47554.01,47341.15,47510.17,115687806.0,1233.85,1240.4,1232.58,1240.4,2526283333,2781.39,2781.39,2766.24,2779.93,14757857,4.7938,4.836,4.7914,4.811,11263.23,11292.96,11242.32,11280.96,273764352.0,4.0265,4.0421,4.0217,4.0296,6987.69,7018.11,6973.32,7006.17,98519277.0
2010-12-13,266.78,267.16,265.65,265.74,5703,410.5,421.8,409.65,420.3,29174.0,164044.0,0.22,0.23,0.21,0.2299,11933.59,11938.07,11878.31,11913.8,12843800,2645.35,2645.79,2624.56,2624.91,1706856900,1.1964,1.1979,1.1824,1.184,3.6314,3.6325,3.5667,3.5766,3.0547,3.0551,2.9819,2.984,3.1067,3.11,3.0827,3.0873,47639.72,47699.17,47471.31,47649.66,64068812.0,1242.52,1246.73,1240.34,1240.46,2422911111,2778.75,2799.71,2774.79,2799.71,16164988,4.8212,4.8226,4.733,4.7388,11280.95,11359.73,11280.95,11359.73,244713984.0,4.031,4.0352,3.9926,3.993,7027.58,7044.87,7017.6,7029.39,72037546.0
2010-12-14,265.84,265.95,264.99,265.95,1293,418.73,422.4,418.13,420.15,28004.0,163546.0,0.2299,0.2468,0.21,0.24669,11910.06,11911.41,11844.64,11874.21,15049804,2631.34,2636.85,2621.05,2627.72,1723541100,1.184,1.186,1.1751,1.1785,3.5671,3.5762,3.5469,3.5632,2.975,2.986,2.9527,2.9719,3.0759,3.1097,3.061,3.104,47604.59,47637.57,47402.34,47637.57,78569374.0,1241.84,1246.59,1238.17,1241.59,2295750000,2800.97,2801.19,2777.49,2789.89,15371535,4.7215,4.7332,4.6844,4.6935,11359.75,11409.81,11332.19,11409.81,248818864.0,3.9911,3.9972,3.9774,3.9865,7024.79,7032.65,7011.14,7027.4,75982466.0
2010-12-15,266.68,267.16,265.08,267.16,1915,419.98,421.4,409.05,409.68,37018.0,164069.0,0.24669,0.24669,0.238,0.23801,11853.34,11906.54,11807.8,11906.54,15466605,2625.81,2643.11,2613.15,2617.22,1733501400,1.1787,1.1832,1.1698,1.1758,3.5691,3.582,3.5483,3.5755,2.9912,3.0106,2.972,3.0045,3.104,3.1287,3.0972,3.1175,47507.0,47892.91,47429.03,47892.91,85604546.0,1241.58,1244.25,1234.01,1235.23,2448522222,2788.99,2821.04,2781.22,2821.04,25499571,4.7024,4.7229,4.6548,4.6792,11409.88,11410.0,11338.13,11372.81,267129312.0,3.9782,3.9997,3.9709,3.9869,7007.49,7029.74,6964.13,7016.37,93677739.0
2010-12-16,266.96,267.16,264.67,264.67,4208,410.43,413.43,407.4,410.75,31319.0,164504.0,0.23801,0.255,0.22221,0.24996,11884.79,11932.63,11860.41,11932.63,10354029,2620.56,2639.68,2613.72,2637.31,1613819700,1.176,1.1824,1.1748,1.1807,3.568,3.5916,3.5669,3.5717,3.0058,3.0291,3.0016,3.0073,3.1114,3.129,3.0939,3.1139,47730.94,47790.38,47321.1,47516.86,74855779.0,1236.34,1243.75,1232.85,1242.87,2631566667,2819.53,2822.92,2798.56,2814.29,19225667,4.6768,4.7177,4.6768,4.6967,11372.86,11422.51,11329.04,11329.04,241543328.0,3.9765,3.9951,3.9756,3.9784,7012.99,7033.03,6991.69,7024.4,78306522.0
2010-12-17,265.27,265.67,263.02,264.24,6654,410.83,418.58,410.83,416.75,24416.0,164823.0,0.24996,0.24996,0.24,0.24,11982.39,12039.5,11962.2,12034.61,9956124,2643.35,2651.35,2637.08,2642.97,2252301900,1.1809,1.181,1.1694,1.1779,3.5595,3.6177,3.5545,3.5999,2.9872,3.0424,2.9789,3.0287,3.1214,3.1347,3.1095,3.1201,47594.41,47651.54,47421.17,47651.54,209151931.0,1243.63,1245.81,1239.87,1243.91,2573594444,2813.4,2827.55,2803.67,2827.55,40494323,4.6697,4.7075,4.6535,4.6877,11329.06,11426.78,11329.06,11426.78,501044032.0,3.9782,3.9959,3.972,3.9836,7042.83,7043.15,6980.18,6982.45,188705858.0
2010-12-20,264.1,264.33,261.97,263.86,110,416.9,421.88,415.75,420.43,27392.0,164706.0,0.2401,0.275,0.24,0.267,12032.49,12032.49,11981.63,12014.5,19208044,2651.98,2658.8,2634.56,2649.56,1588393500,1.1784,1.1839,1.1771,1.1817,3.6056,3.652,3.6016,3.6344,3.0238,3.0554,3.0214,3.0444,3.1239,3.166,3.1234,3.1536,47623.66,47635.42,47229.16,47363.9,101431867.0,1245.76,1250.2,1241.51,1247.08,1971188889,2826.16,2830.75,2796.74,2810.75,47475168,4.691,4.7356,4.69,4.7207,11426.66,11457.47,11394.36,11433.11,201065392.0,3.9766,4.0021,3.9758,3.9937,7000.38,7068.56,6992.67,7018.6,73899439.0
2010-12-21,264.8,265.91,263.84,265.91,321,421.25,429.18,418.93,428.93,29815.0,166422.0,0.267,0.267,0.24,0.24,12017.17,12042.12,11957.7,12042.12,13647953,2658.94,2669.01,2655.95,2667.61,1532221500,1.1817,1.1838,1.1738,1.1808,3.6208,3.638,3.6111,3.6357,3.0297,3.0475,3.0225,3.0454,3.1474,3.1776,3.1406,3.1774,47525.47,47813.75,47401.45,47732.9,73934418.0,1249.43,1255.82,1249.43,1254.6,1933150000,2814.03,2820.85,2804.34,2809.13,27904709,4.7126,4.7352,4.6809,4.7099,11433.04,11507.48,11432.23,11506.65,190265904.0,3.9912,4.0011,3.98,3.9934,7045.25,7087.84,7042.98,7077.99,66695104.0
2010-12-22,266.56,266.59,264.89,265.79,322,428.78,428.98,424.4,428.2,22668.0,166791.0,0.24,0.25,0.24,0.25,12042.49,12069.73,12029.36,12064.1,11414367,2669.0,2675.26,2666.63,2671.48,1501057200,1.181,1.1818,1.1733,1.1747,3.6314,3.6537,3.6257,3.6426,3.0393,3.0505,3.0265,3.0442,3.1817,3.2059,3.177,3.1985,47790.24,47816.9,47693.24,47693.24,62416695.0,1254.94,1259.39,1254.94,1258.84,714216667,2813.93,2815.71,2795.8,2795.8,24408665,4.7063,4.7127,4.6752,4.6783,11506.66,11559.67,11490.11,11550.16,172177616.0,3.9938,3.9963,3.9805,3.9835,7079.22,7084.1,7067.71,7067.92,62437971.0
2010-12-23,265.79,266.4,265.63,266.21,85,427.45,428.03,420.63,425.3,20758.0,167227.0,0.25,0.25,0.241,0.25,12063.82,12090.56,12040.72,12090.56,10013423,2667.42,2671.63,2661.17,2665.6,1181369700,1.1745,1.181,1.1728,1.1766,3.649,3.6683,3.6376,3.6435,3.0321,3.0476,3.0149,3.0203,3.1905,3.1965,3.1359,3.1455,47809.63,47809.76,47631.47,47718.8,54750752.0,1257.53,1258.59,1254.05,1256.77,1397233333,2814.28,2819.03,2802.14,2807.22,24104962,4.677,4.6979,4.6506,4.6559,11550.12,11577.58,11549.98,11569.22,157783680.0,3.9833,3.9845,3.957,3.96,7083.08,7083.08,7042.58,7057.69,42131166.0
2010-12-29,264.35,265.89,264.35,264.52,220,430.73,432.78,428.7,431.3,16719.0,167510.0,0.281,0.301,0.271,0.3,12122.54,12182.47,12110.68,12182.47,10422179,2667.18,2671.23,2664.51,2666.93,1043599500,1.1724,1.176,1.1688,1.1725,3.6866,3.7011,3.6659,3.6718,3.0316,3.0419,3.0017,3.0046,3.1853,3.1935,3.1609,3.165,47739.17,47911.57,47645.71,47911.46,,1258.78,1262.6,1258.78,1259.78,1230211111,2817.89,2828.02,2812.61,2828.02,31846095,4.6676,4.6769,4.6396,4.6518,11493.0,11628.89,11478.9,11628.89,151672256.0,3.9795,3.9898,3.9605,3.9633,6989.54,7008.31,6981.79,6995.47,39088925.0
2010-12-30,266.22,266.22,264.8,265.93,1128,431.03,437.45,430.08,436.88,17880.0,167472.0,0.3,0.3,0.291,0.3,12199.2,12236.82,12181.65,12224.15,8657907,2665.68,2671.11,2661.83,2662.98,999145500,1.1727,1.174,1.1583,1.1609,3.676,3.6818,3.6355,3.6576,2.9948,2.9991,2.9724,2.9895,3.1767,3.196,3.166,3.1918,47893.7,47893.84,47700.6,47700.76,47794058.0,1259.44,1261.09,1256.32,1257.88,1094844444,2826.19,2833.21,2816.38,2825.3,17038149,4.6445,4.654,4.5906,4.5999,11628.79,11631.0,11549.28,11569.43,119071480.0,3.964,3.9723,3.9529,3.9643,6996.56,7008.12,6897.22,6914.19,43679802.0
2011-01-04,267.22,267.53,262.92,262.92,4744,443.5,446.55,435.35,438.65,41922.0,166289.0,0.295,0.29987,0.289,0.29895,12291.44,12334.26,12272.49,12306.53,10111677,2699.86,2700.88,2663.64,2681.25,1874359200,1.1596,1.1729,1.1579,1.1717,3.5929,3.6202,3.5726,3.5974,2.9581,2.9583,2.9326,2.9427,3.1481,3.1579,3.1044,3.1094,48036.01,48093.34,47529.33,47616.84,,1272.95,1274.12,1262.66,1270.2,2664677778,2830.12,2844.64,2827.02,2844.64,21050925,4.5667,4.6128,4.5554,4.5872,11558.89,11754.74,11558.89,11722.56,290567712.0,3.9356,3.9473,3.9184,3.9184,6979.68,7025.86,6952.02,6975.35,87665626.0
2011-01-05,262.88,262.88,256.33,259.0,2307,438.3,441.95,429.1,440.95,40777.0,168627.0,0.29895,0.299,0.29004,0.299,12339.7,12340.33,12141.88,12234.48,10454538,2673.91,2702.2,2671.89,2702.2,1916497500,1.1715,1.1806,1.1706,1.1789,3.5873,3.5963,3.5275,3.5308,2.936,2.9612,2.9311,2.9383,3.1008,3.1044,3.0432,3.0496,47639.73,47639.73,46587.56,47075.74,83689496.0,1268.78,1277.63,1265.36,1276.56,2647177778,2853.91,2853.91,2808.71,2817.56,26356027,4.5758,4.6032,4.5488,4.5541,11722.49,11741.57,11650.5,11741.57,312538080.0,3.9054,3.9095,3.8655,3.8738,6966.08,6967.24,6842.9,6939.82,117141934.0
