Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Otwarcie_bch_v_d,Najwyzszy_bch_v_d,Najnizszy_bch_v_d,Zamkniecie_bch_v_d,Otwarcie_bnb_v_d,Najwyzszy_bnb_v_d,Najnizszy_bnb_v_d,Zamkniecie_bnb_v_d,Otwarcie_btc_v_d (1),Najwyzszy_btc_v_d (1),Najnizszy_btc_v_d (1),Zamkniecie_btc_v_d (1),Otwarcie_comp_v_d,Najwyzszy_comp_v_d,Najnizszy_comp_v_d,Zamkniecie_comp_v_d,Otwarcie_eurchf_d,Najwyzszy_eurchf_d,Najnizszy_eurchf_d,Zamkniecie_eurchf_d,Otwarcie_eurpln_d,Najwyzszy_eurpln_d,Najnizszy_eurpln_d,Zamkniecie_eurpln_d,Otwarcie_eurusd_d,Najwyzszy_eurusd_d,Najnizszy_eurusd_d,Zamkniecie_eurusd_d,Otwarcie_fw20_d,Najwyzszy_fw20_d,Najnizszy_fw20_d,Zamkniecie_fw20_d,Wolumen,LOP,Otwarcie_mkr_v_d,Najwyzszy_mkr_v_d,Najnizszy_mkr_v_d,Zamkniecie_mkr_v_d,Otwarcie_usdchf_d,Najwyzszy_usdchf_d,Najnizszy_usdchf_d,Zamkniecie_usdchf_d,Otwarcie_usdeur_d,Najwyzszy_usdeur_d,Najnizszy_usdeur_d,Zamkniecie_usdeur_d,Otwarcie_usdpln_d,Najwyzszy_usdpln_d,Najnizszy_usdpln_d,Zamkniecie_usdpln_d,Otwarcie_wig20_d,Najwyzszy_wig20_d,Najnizszy_wig20_d,Zamkniecie_wig20_d,Wolumen_wig20_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d
2020-08-20,405.57,419.04,402.65,416.27,288.67,296.04,288.29,292.51,22.28,23.32,22.05,23.04,11715.01,11888.57,11680.89,11832.75,182.78,186.68,178.06,179.96,1.08369,1.08421,1.07594,1.07738,4.40357,4.40864,4.38014,4.38454,1.18417,1.18687,1.18023,1.18609,1817,1825,1810,1816,10426,32840.0,647.17,698.95,646.52,674.63,0.91514,0.91617,0.90726,0.90835,0.84447,0.84729,0.84255,0.84311,3.71868,3.72415,3.6942,3.69665,1829.52,1829.52,1811.88,1815.03,12587398,51940.02,52029.57,51757.96,51842.65,44480382.0
2020-08-21,416.25,418.78,385.43,388.42,292.51,305.31,281.63,284.03,23.03,23.34,21.75,21.91,11833.81,11882.15,11497.77,11527.98,179.96,189.73,162.72,163.61,1.07738,1.07782,1.07363,1.07525,4.38454,4.41222,4.3788,4.41075,1.18611,1.18831,1.17547,1.17952,1821,1826,1811,1819,9015,32911.0,674.63,677.66,602.39,602.76,0.90835,0.91398,0.90618,0.9116,0.84309,0.85072,0.84153,0.8478,3.69665,3.75019,3.68575,3.73943,1824.52,1831.28,1813.79,1820.6,13127705,52182.38,52182.38,51725.81,51920.09,45537079.0
2020-08-24,393.38,408.5,387.79,406.54,285.62,294.73,282.2,290.91,21.94,22.98,21.7,22.43,11671.41,11827.45,11597.69,11759.31,168.14,188.52,166.39,182.49,1.07553,1.07753,1.07447,1.0748,4.41069,4.41735,4.38881,4.3943,1.17954,1.18494,1.17843,1.17901,1829,1845,1827,1840,12046,33051.0,640.25,698.41,630.0,681.67,0.91182,0.91281,0.90748,0.91176,0.84779,0.84858,0.84392,0.84814,3.7385,3.74578,3.70794,3.72705,1830.14,1843.75,1827.39,1841.46,13217103,52274.62,52472.01,52109.07,52424.18,39092811.0
2020-08-25,406.63,410.38,370.42,379.17,290.91,292.82,269.24,274.07,22.43,22.65,21.03,21.36,11759.34,11786.73,11134.75,11312.77,182.49,188.22,161.29,167.14,1.07479,1.07685,1.07318,1.07379,4.39452,4.40353,4.38524,4.3976,1.17902,1.18433,1.17844,1.18342,1853,1857,1816,1821,13360,34365.0,681.05,683.46,612.03,632.77,0.91185,0.91263,0.90732,0.90736,0.84815,0.84858,0.84436,0.84501,3.72727,3.7321,3.70634,3.71602,1847.98,1858.14,1820.34,1821.29,14759246,52696.42,52825.06,51959.33,51963.74,45574932.0
2020-08-26,379.2,393.25,377.82,388.25,274.07,279.02,271.58,276.08,21.34,22.49,21.3,22.37,11311.49,11541.3,11261.21,11476.86,167.14,189.24,162.32,181.82,1.07379,1.07597,1.07319,1.07449,4.39761,4.42417,4.39321,4.4122,1.1834,1.18394,1.17725,1.18305,1820,1850,1815,1847,11993,34167.0,632.77,654.11,630.23,643.27,0.90737,0.91208,0.90724,0.90823,0.84502,0.84944,0.84464,0.84527,3.71607,3.74612,3.71255,3.7295,1817.91,1848.77,1815.16,1848.35,14166893,51927.82,52518.38,51843.1,52518.38,42298608.0
2020-08-27,388.25,396.96,371.74,382.09,276.08,276.94,258.89,263.93,22.37,22.95,21.84,22.54,11476.9,11590.33,11139.28,11289.13,181.81,181.96,165.09,172.99,1.07436,1.07605,1.07219,1.07424,4.41235,4.4215,4.39578,4.4103,1.18311,1.19004,1.17641,1.18202,1850,1857,1836,1838,16301,33468.0,643.27,645.99,614.15,615.0,0.90808,0.91238,0.90363,0.90882,0.84523,0.85004,0.84031,0.84601,3.72945,3.75143,3.69904,3.73116,1846.42,1854.84,1833.9,1846.5,13555934,52449.62,52653.08,52270.75,52528.67,37241150.0
2020-08-28,382.33,397.92,379.32,394.58,263.94,271.93,261.42,268.62,22.54,23.6,22.51,22.95,11291.76,11553.2,11270.53,11500.96,172.99,203.89,169.13,191.06,1.07424,1.07685,1.07424,1.07601,4.4103,4.41439,4.38187,4.38794,1.18202,1.19198,1.18112,1.18985,1847,1850,1827,1835,15040,33230.0,615.0,637.17,610.99,631.98,0.90882,0.90998,0.90243,0.90432,0.84601,0.84665,0.83894,0.84044,3.73116,3.73577,3.68109,3.6878,1842.36,1850.46,1826.96,1829.79,13671826,52527.8,52687.05,52193.14,52237.26,36491914.0
2020-08-31,421.99,439.06,418.61,431.05,274.87,281.32,273.18,273.6,23.53,23.91,22.89,23.02,11609.02,11775.01,11586.39,11638.05,211.51,251.61,206.82,246.36,1.07659,1.07947,1.07467,1.07894,4.38712,4.40211,4.38482,4.39695,1.19086,1.1966,1.18849,1.19393,1836,1839,1793,1801,14106,34043.0,668.97,683.95,656.83,672.97,0.90407,0.90534,0.89994,0.90369,0.83973,0.8414,0.8357,0.83757,3.684,3.69755,3.66478,3.68275,1832.66,1839.06,1793.96,1800.21,33678644,52352.04,52437.56,51479.2,51629.45,56416045.0
2020-09-01,431.1,485.79,429.85,483.66,273.66,286.63,269.36,285.99,23.02,25.41,22.89,24.88,11639.59,12054.87,11544.94,12027.41,246.55,272.16,236.2,253.62,1.079,1.0878,1.07842,1.08323,4.39691,4.399,4.3839,4.3898,1.19389,1.20101,1.19017,1.19166,1806,1809,1769,1780,18532,36455.0,675.46,743.71,672.59,722.44,0.90377,0.91008,0.89992,0.90901,0.8376,0.84022,0.83263,0.83917,3.68285,3.68802,3.65609,3.68379,1803.77,1807.77,1768.12,1772.61,30289284,51821.39,51842.05,50795.74,50937.27,51671377.0
2020-09-02,483.44,488.52,422.12,438.2,285.99,296.78,253.7,263.33,24.88,25.8,23.59,24.58,12027.43,12049.18,11220.42,11387.62,253.95,263.75,204.2,218.99,1.08323,1.08518,1.07744,1.07982,4.3898,4.42138,4.38474,4.41441,1.19166,1.19288,1.18227,1.18553,1781,1797,1778,1785,15670,37166.0,722.44,725.06,636.86,658.31,0.90942,0.91366,0.90896,0.91082,0.83917,0.84583,0.83831,0.84351,3.68379,3.73825,3.6798,3.72338,1777.15,1796.8,1777.15,1785.44,32157278,51273.43,51559.12,51124.59,51356.24,51993572.0
2020-09-03,438.22,450.68,392.11,401.76,263.33,266.34,237.5,243.81,24.58,25.56,21.72,22.12,11387.62,11466.31,10514.61,10734.17,218.83,244.26,191.72,208.65,1.07976,1.08019,1.07593,1.07764,4.41349,4.44273,4.41028,4.43568,1.18551,1.18647,1.17891,1.18509,1793,1808,1762,1770,21882,35964.0,658.31,667.69,598.0,600.82,0.91083,0.91425,0.90828,0.90932,0.84353,0.84824,0.84284,0.84381,3.72361,3.76003,3.72205,3.74287,1787.62,1805.22,1764.04,1769.19,26372468,51471.88,51838.52,50818.11,50915.67,47462004.0
2020-09-04,402.43,403.96,364.86,389.03,243.88,244.71,208.8,235.09,22.12,22.27,19.87,21.42,10734.17,10760.16,10021.07,10561.84,208.7,209.1,180.07,188.35,1.07766,1.0826,1.07738,1.08093,4.43573,4.47065,4.43423,4.4531,1.18509,1.18654,1.17812,1.18423,1757,1774,1746,1759,26501,35373.0,600.33,604.4,557.34,591.67,0.90932,0.91635,0.90904,0.91277,0.84382,0.84881,0.84279,0.84443,3.74296,3.79336,3.74191,3.76033,1754.65,1773.65,1743.89,1758.11,19736509,50353.68,50858.13,50307.56,50522.18,40054118.0
2020-09-07,357.62,358.52,323.67,345.12,229.54,229.79,216.35,223.28,23.37,23.56,20.15,21.79,10329.34,10354.48,9895.68,10160.76,176.96,179.37,154.06,176.07,1.08165,1.08369,1.07995,1.0826,4.46126,4.46601,4.43269,4.43499,1.18404,1.18487,1.1812,1.18154,1757,1782,1756,1776,11554,35419.0,545.43,549.93,502.86,518.45,0.91353,0.9173,0.91213,0.91626,0.84457,0.8466,0.84397,0.84635,3.76785,3.77641,3.74978,3.75355,1765.37,1780.44,1761.96,1772.85,16043227,50792.57,50988.15,50688.81,50815.26,41630220.0
2020-09-08,345.07,356.42,331.43,338.34,223.26,230.29,218.73,222.18,21.8,23.43,21.32,22.72,10160.75,10443.72,9939.63,10029.85,176.06,184.92,167.29,175.75,1.0827,1.08471,1.07981,1.08086,4.43524,4.46053,4.43277,4.45259,1.18161,1.18275,1.17658,1.17738,1785,1785,1717,1729,27249,34692.0,518.45,530.3,502.96,511.12,0.91629,0.91999,0.91563,0.91802,0.8463,0.84992,0.84549,0.84934,3.75354,3.78718,3.74989,3.78176,1778.86,1781.04,1720.07,1733.88,33898058,50955.3,50976.7,49120.07,49556.34,80695443.0
2020-09-09,338.4,359.14,325.87,353.96,222.05,228.19,215.98,224.66,22.72,24.29,22.07,24.24,10030.92,10348.46,9868.75,10245.04,175.75,185.1,167.48,183.3,1.08086,1.08181,1.07677,1.07715,4.45245,4.46041,4.43882,4.43999,1.17739,1.1832,1.17533,1.18033,1728,1777,1726,1774,25921,34767.0,511.12,535.0,500.89,529.54,0.91802,0.91905,0.91203,0.91258,0.84934,0.85082,0.84517,0.84722,3.78164,3.79123,3.75564,3.76165,1735.58,1775.98,1735.58,1773.37,22514088,49566.77,50757.07,49566.77,50757.07,51380635.0
2020-09-10,353.9,377.49,350.73,367.23,224.69,230.17,222.9,226.76,24.23,25.51,24.12,24.65,10245.6,10493.28,10191.51,10351.49,183.3,186.86,170.16,171.69,1.07705,1.07876,1.07502,1.07609,4.44003,4.4613,4.43878,4.45462,1.18037,1.19165,1.18007,1.18214,1774,1781,1751,1758,19891,34998.0,529.54,557.77,521.72,532.86,0.91247,0.91257,0.90492,0.91029,0.84719,0.84741,0.83917,0.84592,3.76155,3.77559,3.73282,3.76825,1776.48,1783.39,1751.06,1764.86,17665600,50815.95,50951.19,50188.78,50561.3,44557469.0
2020-09-11,367.22,372.27,356.26,369.9,226.76,228.37,220.79,224.44,24.65,25.08,23.14,25.05,10351.05,10380.78,10216.81,10349.1,172.32,177.8,160.2,171.69,1.07609,1.07883,1.0754,1.07642,4.45462,4.45697,4.44056,4.45202,1.18215,1.18738,1.18195,1.18408,1762,1780,1762,1773,14873,35085.0,532.86,538.47,507.61,524.97,0.91029,0.91064,0.90798,0.90908,0.84592,0.84606,0.84219,0.84454,3.76825,3.76825,3.74531,3.75991,1767.42,1777.91,1764.66,1772.89,15962793,50640.86,50837.27,50555.09,50737.57,32063616.0
2020-09-14,363.44,384.07,356.3,378.5,220.85,228.78,219.17,227.11,30.92,33.37,29.1,30.95,10303.93,10753.06,10259.71,10717.92,164.42,170.55,159.41,168.12,1.07604,1.07812,1.07575,1.07783,4.44922,4.45341,4.44069,4.44577,1.18373,1.18878,1.18323,1.18666,1789,1794,1760,1761,23913,38368.0,494.72,516.93,475.72,500.41,0.90891,0.90987,0.90584,0.90829,0.84479,0.84514,0.8412,0.8427,3.7579,3.75815,3.74109,3.74645,1783.55,1787.9,1757.93,1758.65,20624696,50982.8,51046.23,50424.87,50454.28,37521670.0
2020-09-15,378.67,382.38,362.64,367.92,227.14,241.34,223.44,236.3,30.99,31.41,27.28,27.6,10719.68,10933.94,10630.69,10857.6,167.83,169.77,155.83,156.56,1.07786,1.07863,1.0753,1.07623,4.44546,4.45731,4.43468,4.45538,1.18669,1.19,1.184,1.18486,1765,1767,1737,1749,73005,38044.0,500.41,500.75,458.06,465.5,0.90825,0.90889,0.90513,0.90832,0.84268,0.84459,0.84034,0.84398,3.7461,3.76255,3.73004,3.76025,1760.55,1764.38,1737.55,1743.93,32465157,50604.3,50610.88,49907.73,50037.97,50524201.0
2020-09-16,368.04,373.3,355.33,366.96,236.3,236.3,227.11,232.16,27.6,28.46,25.95,27.79,10862.81,11094.01,10673.01,11018.82,156.4,156.91,147.44,154.47,1.07595,1.07661,1.07383,1.07461,4.45538,4.45683,4.44392,4.45031,1.18485,1.18822,1.17885,1.18143,1750,1754,1731,1739,40006,41783.0,465.5,476.0,439.44,473.97,0.90832,0.91106,0.90554,0.90954,0.84399,0.84828,0.84159,0.84638,3.76025,3.77398,3.74294,3.76685,1746.94,1750.73,1731.28,1738.1,27367678,50108.19,50218.39,49716.39,49882.7,41845395.0
2020-09-17,367.0,394.17,363.63,392.68,232.16,238.8,229.81,235.07,27.79,28.8,26.1,26.71,11020.09,11045.98,10760.07,10962.52,154.48,159.25,147.31,158.11,1.07468,1.07655,1.07275,1.07601,4.45005,4.46104,4.44779,4.45466,1.18145,1.18525,1.17383,1.18447,1712,1748,1711,1744,36703,37945.0,473.97,524.65,469.78,496.82,0.90958,0.91389,0.90809,0.90843,0.84633,0.85191,0.8437,0.84426,3.76682,3.79392,3.75615,3.76089,1736.81,1745.87,1714.95,1745.73,31087178,49709.57,50035.54,49392.36,50035.54,45598506.0
2020-09-18,392.72,393.06,375.77,382.16,235.04,238.9,230.62,233.78,26.71,28.72,26.46,27.03,10962.27,11039.97,10824.81,10942.16,158.04,167.98,151.2,153.59,1.07601,1.0795,1.07596,1.07897,4.45466,4.46309,4.44803,4.45695,1.18447,1.18702,1.1827,1.18488,1750,1753,1730,1733,18012,37304.0,496.82,506.48,479.0,490.5,0.90843,0.91135,0.90751,0.91062,0.84426,0.84552,0.84245,0.84397,3.76089,3.77021,3.74817,3.76153,1745.91,1751.25,1729.3,1731.76,48976787,50161.8,50161.8,49697.27,49825.58,76677202.0
