Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-11-01,3.53825,3.54203,3.5152,3.51932
2019-11-04,3.51873,3.53495,3.51235,3.53422
2019-11-05,3.53394,3.53394,3.51585,3.52777
2019-11-06,3.52736,3.54213,3.52719,3.53686
2019-11-07,3.53687,3.55017,3.51999,3.52606
2019-11-08,3.52595,3.54798,3.52395,3.54339
2019-11-11,3.54181,3.55983,3.54002,3.54932
2019-11-12,3.54923,3.57036,3.54269,3.56812
2019-11-13,3.56813,3.58818,3.56495,3.58029
2019-11-14,3.58029,3.59785,3.58029,3.5859
2019-11-15,3.58602,3.58634,3.55369,3.55529
2019-11-18,3.55601,3.57139,3.54797,3.57086
2019-11-19,3.57094,3.57693,3.55886,3.56348
2019-11-20,3.5635,3.58385,3.56296,3.57519
2019-11-21,3.57523,3.58076,3.56396,3.57622
2019-11-22,3.57622,3.59166,3.56719,3.58892
2019-11-25,3.58599,3.5876,3.57634,3.58179
2019-11-26,3.58176,3.58847,3.57483,3.58112
2019-11-27,3.58129,3.59009,3.57261,3.57516
2019-11-28,3.57508,3.58885,3.57343,3.582
2019-11-29,3.58165,3.59011,3.57077,3.57793
2019-12-02,3.57424,3.57536,3.54077,3.54871
2019-12-03,3.54873,3.56335,3.54289,3.55918
2019-12-04,3.55773,3.56667,3.54195,3.54943
2019-12-05,3.54915,3.5503,3.53724,3.54141
2019-12-06,3.54141,3.5679,3.53988,3.56153
2019-12-09,3.56207,3.57085,3.55802,3.56856
2019-12-10,3.56856,3.57044,3.554,3.55448
2019-12-11,3.55461,3.56157,3.54063,3.54398
2019-12-12,3.54455,3.54666,3.49698,3.50077
2019-12-13,3.50174,3.51671,3.48475,3.51223
2019-12-16,3.50882,3.51969,3.48378,3.4878
2019-12-17,3.48777,3.49834,3.47919,3.48795
2019-12-18,3.4879,3.50861,3.4872,3.50268
2019-12-19,3.50218,3.5075,3.4929,3.50316
2019-12-20,3.50322,3.51608,3.49778,3.50912
2019-12-23,3.5101,3.5241,3.50757,3.52176
2019-12-24,3.52174,3.52417,3.50767,3.51422
2019-12-26,3.50869,3.51089,3.49486,3.50259
2019-12-27,3.50256,3.50739,3.47953,3.48413
2019-12-30,3.48222,3.49656,3.47884,3.48865
2019-12-31,3.48842,3.50245,3.48388,3.49326
2020-01-02,3.49243,3.50998,3.48697,3.4959
2020-01-03,3.49613,3.54148,3.49186,3.51738
2020-01-06,3.52733,3.52801,3.48623,3.4874
2020-01-07,3.4874,3.51523,3.48421,3.51066
2020-01-08,3.51122,3.53512,3.48632,3.49305
2020-01-09,3.49365,3.49709,3.48292,3.49128
2020-01-10,3.4913,3.49529,3.47455,3.47696
2020-01-13,3.4795,3.48099,3.45645,3.45781
2020-01-14,3.45754,3.45899,3.43847,3.45003
2020-01-15,3.44988,3.46006,3.44292,3.4522
2020-01-16,3.45188,3.45575,3.44455,3.44822
2020-01-17,3.44822,3.47302,3.44635,3.47095
2020-01-20,3.47121,3.4772,3.46538,3.4703
2020-01-21,3.471,3.48518,3.46161,3.47517
2020-01-22,3.47517,3.48457,3.46639,3.47835
2020-01-23,3.47851,3.52058,3.47777,3.5064
2020-01-24,3.50639,3.53483,3.49839,3.53335
2020-01-27,3.54246,3.56851,3.53636,3.56447
2020-01-28,3.56442,3.57271,3.54666,3.54723
2020-01-29,3.5472,3.57367,3.5472,3.57036
2020-01-30,3.57044,3.58309,3.56371,3.57169
2020-01-31,3.57197,3.58265,3.56592,3.57553
2020-02-03,3.57773,3.58835,3.56445,3.57541
2020-02-04,3.57556,3.58106,3.53329,3.53494
2020-02-05,3.53531,3.54398,3.50622,3.51531
2020-02-06,3.51525,3.5318,3.50825,3.52616
2020-02-07,3.52614,3.55966,3.52551,3.55766
2020-02-10,3.55763,3.56938,3.5449,3.56078
2020-02-11,3.56058,3.56262,3.54139,3.54994
2020-02-12,3.54991,3.55535,3.53903,3.55225
2020-02-13,3.55226,3.57779,3.55215,3.56744
2020-02-14,3.56709,3.57315,3.55824,3.57267
2020-02-17,3.57187,3.58146,3.5644,3.57765
2020-02-18,3.57842,3.60653,3.57836,3.59833
2020-02-19,3.5982,3.60213,3.54134,3.55093
2020-02-20,3.5514,3.55448,3.52308,3.54037
2020-02-21,3.54087,3.56183,3.53423,3.5441
2020-02-24,3.5585,3.58989,3.54736,3.58532
2020-02-25,3.58543,3.60117,3.57037,3.58932
2020-02-26,3.58924,3.59646,3.57344,3.5916
2020-02-27,3.59153,3.59911,3.56413,3.58734
2020-02-28,3.58731,3.65798,3.58361,3.63383
2020-03-02,3.64788,3.64788,3.57384,3.57936
2020-03-03,3.5796,3.60972,3.56932,3.59731
2020-03-04,3.59731,3.60672,3.57104,3.58795
2020-03-05,3.58797,3.61989,3.58009,3.61152
2020-03-06,3.61151,3.63768,3.59333,3.60647
2020-03-09,3.65042,3.71885,3.63704,3.69089
2020-03-10,3.69062,3.70171,3.60985,3.62442
2020-03-11,3.62431,3.68343,3.6181,3.66938
2020-03-12,3.66916,3.76333,3.66751,3.73907
2020-03-13,3.73927,3.74743,3.63717,3.66257
2020-03-16,3.68353,3.77331,3.66454,3.7427
2020-03-17,3.74317,3.81559,3.71718,3.78449
2020-03-18,3.78427,3.88283,3.77356,3.81022
2020-03-19,3.81037,3.90013,3.77938,3.84308
2020-03-20,3.84254,3.8762,3.78363,3.82013
2020-03-23,3.81805,3.8877,3.80672,3.86833
2020-03-24,3.86886,3.88757,3.81348,3.83046
2020-03-25,3.82822,3.85343,3.7574,3.78052
2020-03-26,3.78158,3.81943,3.7293,3.74942
2020-03-27,3.74917,3.81156,3.74083,3.77191
2020-03-30,3.7845,3.84107,3.78064,3.81416
2020-03-31,3.81416,3.85894,3.79523,3.84294
2020-04-01,3.84374,3.92803,3.83675,3.92405
2020-04-02,3.92342,3.9324,3.88673,3.90561
2020-04-03,3.90561,3.92441,3.88887,3.91232
2020-04-06,3.91199,3.91827,3.84158,3.86966
2020-04-07,3.86886,3.88034,3.80094,3.82265
2020-04-08,3.82191,3.84831,3.81795,3.83053
2020-04-09,3.83092,3.85443,3.81643,3.83616
2020-04-13,3.83633,3.89836,3.83403,3.87994
2020-04-14,3.87984,3.8799,3.83609,3.84202
2020-04-15,3.84204,3.88848,3.83704,3.87301
2020-04-16,3.8732,3.90325,3.86053,3.86346
2020-04-17,3.86349,3.89027,3.85877,3.86582
2020-04-20,3.8636,3.87211,3.85013,3.86589
2020-04-21,3.86661,3.90409,3.86328,3.87445
2020-04-22,3.87351,3.91023,3.86845,3.90017
2020-04-23,3.90028,3.92667,3.89054,3.91602
2020-04-24,3.91741,3.92859,3.88964,3.90802
2020-04-27,3.89788,3.91045,3.88329,3.90346
2020-04-28,3.90383,3.9356,3.90276,3.93265
2020-04-29,3.93214,3.93713,3.91731,3.91956
2020-04-30,3.91957,3.93668,3.86102,3.87258
2020-05-01,3.87274,3.89857,3.86622,3.89318
2020-05-04,3.89649,3.91637,3.89352,3.90781
2020-05-05,3.90768,3.93426,3.89957,3.92624
2020-05-06,3.92689,3.98093,3.92689,3.9731
2020-05-07,3.9731,3.97503,3.94792,3.95483
2020-05-08,3.95483,3.96282,3.92762,3.93422
2020-05-11,3.93879,3.93894,3.90891,3.91855
2020-05-12,3.91859,3.93475,3.89665,3.92533
2020-05-13,3.92481,3.94874,3.91999,3.94176
2020-05-14,3.94141,3.963,3.93077,3.93555
2020-05-15,3.93547,3.95407,3.92661,3.93816
2020-05-18,3.93998,3.94087,3.89299,3.89701
2020-05-19,3.89731,3.8999,3.84666,3.86652
2020-05-20,3.86647,3.86824,3.83255,3.84138
2020-05-21,3.83942,3.8473,3.81613,3.82926
2020-05-22,3.82971,3.86338,3.82537,3.84665
2020-05-25,3.85023,3.85669,3.83063,3.83456
2020-05-26,3.83473,3.83606,3.74395,3.76061
2020-05-27,3.76009,3.7709,3.72608,3.73825
2020-05-28,3.73872,3.74788,3.71377,3.73673
2020-05-29,3.73667,3.75151,3.70845,3.71584
2020-06-01,3.7062,3.71229,3.67204,3.67395
2020-06-02,3.67379,3.68105,3.6066,3.61373
2020-06-03,3.61376,3.63639,3.58422,3.60597
2020-06-04,3.60608,3.6513,3.5654,3.5865
2020-06-05,3.5865,3.6052,3.55822,3.58191
2020-06-08,3.58452,3.62399,3.57483,3.61369
2020-06-09,3.61402,3.66216,3.60706,3.63969
2020-06-10,3.64031,3.66831,3.63144,3.65267
2020-06-11,3.65265,3.71104,3.64777,3.70722
2020-06-12,3.70717,3.72091,3.65076,3.67738
2020-06-15,3.6873,3.70515,3.63139,3.6333
2020-06-16,3.6322,3.69364,3.61441,3.68033
2020-06-17,3.68033,3.71813,3.6668,3.71003
2020-06-18,3.71026,3.726,3.69371,3.71253
2020-06-19,3.71317,3.74155,3.7023,3.73787
2020-06-22,3.73129,3.74626,3.68525,3.68724
2020-06-23,3.68715,3.70621,3.66198,3.69312
2020-06-24,3.69318,3.70933,3.67982,3.69822
2020-06-25,3.69818,3.72007,3.69175,3.70551
2020-06-26,3.70549,3.72848,3.70074,3.71179
2020-06-29,3.71644,3.71754,3.67538,3.68531
2020-06-30,3.68535,3.70253,3.65941,3.66688
2020-07-01,3.6674,3.70846,3.65451,3.70096
2020-07-02,3.69957,3.70606,3.67774,3.69412
2020-07-03,3.69424,3.70578,3.68436,3.69374
2020-07-06,3.69261,3.69261,3.66239,3.67593
2020-07-07,3.67639,3.69403,3.66745,3.6916
2020-07-08,3.69183,3.69632,3.67732,3.68135
2020-07-09,3.68102,3.70053,3.66605,3.69516
2020-07-10,3.69481,3.72156,3.69005,3.6951
2020-07-13,3.69399,3.69819,3.67512,3.69142
2020-07-14,3.69186,3.69773,3.65692,3.65926
2020-07-15,3.65865,3.67395,3.64824,3.66747
2020-07-16,3.6679,3.68708,3.65298,3.67339
2020-07-17,3.67339,3.6765,3.65231,3.66122
2020-07-20,3.66689,3.66814,3.62713,3.63151
2020-07-21,3.63159,3.6323,3.59867,3.59953
2020-07-22,3.59929,3.61055,3.55475,3.56615
2020-07-23,3.56602,3.571,3.54338,3.55948
2020-07-24,3.55838,3.59156,3.55612,3.57014
2020-07-27,3.56899,3.57322,3.54357,3.5481
2020-07-28,3.54814,3.586,3.54194,3.58211
2020-07-29,3.58211,3.59601,3.56134,3.56206
2020-07-30,3.56232,3.57815,3.55025,3.55286
2020-07-31,3.55302,3.56395,3.51671,3.53842
2020-08-03,3.54498,3.56679,3.53593,3.53884
2020-08-04,3.53958,3.54328,3.51884,3.5259
2020-08-05,3.52578,3.52788,3.50097,3.51181
2020-08-06,3.51168,3.53674,3.50018,3.52287
2020-08-07,3.52212,3.54568,3.52129,3.53387
2020-08-10,3.53103,3.54215,3.52584,3.53806
2020-08-11,3.5383,3.5383,3.50661,3.5235
2020-08-12,3.52384,3.52671,3.48546,3.49543
2020-08-13,3.49524,3.4964,3.46736,3.48146
2020-08-14,3.48146,3.49735,3.4787,3.48553
2020-08-17,3.48604,3.50095,3.47662,3.49212
2020-08-18,3.49218,3.51032,3.4752,3.48269
2020-08-19,3.48264,3.51104,3.47124,3.50602
2020-08-20,3.50614,3.51244,3.49013,3.4939
2020-08-21,3.4939,3.54377,3.48974,3.53366
2020-08-24,3.53462,3.54228,3.5047,3.51665
2020-08-25,3.51688,3.52011,3.48594,3.49257
2020-08-26,3.49258,3.52819,3.48569,3.518
2020-08-27,3.51815,3.52669,3.49851,3.50196
2020-08-28,3.50196,3.50987,3.47833,3.49966
2020-08-31,3.49469,3.49841,3.45833,3.47793
2020-09-01,3.4778,3.48055,3.4555,3.47701
2020-09-02,3.47701,3.52103,3.47274,3.50719
2020-09-03,3.50651,3.54505,3.50399,3.52579
2020-09-04,3.52569,3.56634,3.5245,3.53983
2020-09-07,3.54581,3.55368,3.52852,3.53169
2020-09-08,3.53138,3.57173,3.52913,3.56931
2020-09-09,3.56923,3.5823,3.5352,3.54214
2020-09-10,3.54222,3.55779,3.51755,3.54993
2020-09-11,3.5502,3.5502,3.52589,3.54426
2020-09-14,3.54215,3.54901,3.53247,3.54395
2020-09-15,3.54362,3.56833,3.52984,3.56655
2020-09-16,3.56655,3.59352,3.55948,3.58901
2020-09-17,3.5888,3.61578,3.58633,3.58966
2020-09-18,3.58966,3.61341,3.5807,3.59635
2020-09-21,3.59867,3.67058,3.58854,3.64789
2020-09-22,3.648,3.68026,3.63903,3.65064
2020-09-23,3.65134,3.67716,3.64431,3.67369
2020-09-24,3.67374,3.7166,3.66389,3.69961
2020-09-25,3.70046,3.71957,3.69361,3.70544
2020-09-28,3.70259,3.73047,3.69494,3.72449
2020-09-29,3.72464,3.73235,3.64408,3.65141
2020-09-30,3.65159,3.6783,3.64149,3.66397
