Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2015-02-05,4.1651,4.1808,4.1604,4.1675
2015-02-06,4.1673,4.1731,4.146,4.1566
2015-02-09,4.1583,4.1927,4.1553,4.1819
2015-02-10,4.1822,4.2022,4.1797,4.1991
2015-02-11,4.1991,4.2226,4.194,4.2016
2015-02-12,4.2014,4.2103,4.1602,4.1636
2015-02-13,4.1636,4.1851,4.1625,4.1843
2015-02-16,4.1759,4.183,4.1726,4.1758
2015-02-17,4.1757,4.1936,4.1709,4.1892
2015-02-18,4.1894,4.1979,4.1798,4.1815
2015-02-19,4.1815,4.1861,4.1575,4.1687
2015-02-20,4.1685,4.1825,4.1608,4.1663
2015-02-23,4.1753,4.1824,4.1678,4.1792
2015-02-24,4.1787,4.18,4.1519,4.1573
2015-02-25,4.1574,4.165,4.1528,4.1568
