Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2010-12-30,3.1767,3.196,3.166,3.1918
2010-12-31,3.1687,3.1811,3.1508,3.1655
2011-01-03,3.1829,3.1869,3.1562,3.1613
2011-01-04,3.1481,3.1579,3.1044,3.1094
2011-01-05,3.1008,3.1044,3.0432,3.0496
2011-01-06,3.0392,3.0883,3.0314,3.0709
2011-01-07,3.0762,3.1157,3.0762,3.1082
2011-01-10,3.1224,3.1417,3.1037,3.1069
2011-01-11,3.108,3.1091,3.0394,3.0424
2011-01-12,3.0402,3.055,3.0155,3.0233
2011-01-13,3.0229,3.0251,3.0022,3.0083
2011-01-14,3.0078,3.0188,2.9851,3.008
2011-01-17,3.0143,3.0227,3.0007,3.016
2011-01-18,3.013,3.0231,2.9942,3.0037
2011-01-19,2.9984,3.0172,2.9762,3.0038
2011-01-20,3.0193,3.0426,2.9959,3.0001
2011-01-21,2.9867,2.9947,2.9674,2.9792
2011-01-24,2.9694,2.9961,2.9585,2.9941
2011-01-25,2.9879,3.0191,2.9759,3.0091
2011-01-26,3.0068,3.0115,2.9885,3.0075
2011-01-27,3.0016,3.0264,2.9951,3.0052
2011-01-28,3.0087,3.0781,3.0068,3.0741
2011-01-31,3.0794,3.0839,3.0383,3.0483
2011-02-01,3.0326,3.0363,2.9994,3.015
2011-02-02,3.0114,3.0397,3.0037,3.0076
2011-02-03,3.0098,3.0309,2.9923,3.0303
2011-02-04,3.0195,3.0317,2.9854,2.9913
2011-02-07,2.9784,2.9982,2.9508,2.9907
2011-02-08,2.9811,2.9876,2.9641,2.9684
2011-02-09,2.9564,2.9754,2.9507,2.9747
2011-02-10,2.9726,3.0015,2.9696,2.971
2011-02-11,2.9914,2.9999,2.9616,2.9729
2011-02-14,2.9668,3.0253,2.9623,3.0128
2011-02-15,3.0161,3.0228,2.9828,3.0052
2011-02-16,3.0001,3.0106,2.981,3.002
2011-02-17,3.0004,3.0351,2.992,3.0196
2011-02-18,3.0189,3.0398,3.0119,3.0226
2011-02-21,3.0234,3.0507,3.0207,3.0484
2011-02-22,3.0673,3.1012,3.0656,3.0917
